122.54,108.82,164.06,144.96,119.83,122.25,171.71,122.24,120.05,153.53,191.08,130.21,163.65,116.72,202.17,161.91,122.08,117.24,193.67,84.453,193.11,161.84,116.23,117.86,162.17,155.45,161.78,162,156.02,121.16,163.11,122.19,163.09,166.19,137.2,166.1,201.86,167.14,162.68,121.37,117.26,76.775,177.43,118,174.27,139.72,122.09,119.97,172.48,162.39,163.1,122.14,116.6,137.07,171.67,162.57,118.19,159.41,116.45,199.36,121.53,108.49,192.7,162.16,117.16,121.05,138.16,169.71,114.88,161.29,116.56,198.89,155.72,122.53,130.69,122.64,163.16,173.09,193.01,168.46,181.18,161.34,121.62,197.43,166.36,116.49,122.05,115.89,161.53,119.79,136.18,117.06,167.83,152.54,119.12,120.13,172.14,159.24,120.4,121.93,160.56,194.1,195.66,155.33,194.35,160.75,192.72,138.25,161.89,144.22,163.27,169.14,165.73,171.62,119.72,195.52,140.44,116.37,161.57,115.37,116.5,176.86,159.81,116.92,168.01,160.12,161.85,118.74,122.55,172.67,68.239,171.32,139.36,198.28,151.46,174.9,129.37,192.3,158.53,160.24,193.59,176.39,121.73,122.03,142.84,119.42,171.92,163.15,158.09,161.21,163.12,159.19,163.56,173.56,177.19,157.85,163.96,163.12,120.52,163.23,119.11,117.24,109.96,121.41,192.07,156.41,150.85,132.99,167.33,155.25,121.84,175.43,140.68,115.56,123.18,116.63,156.98,128.82,117.53,164.93,73.794,161.97,172.34,160.9,167.24,122.44,119.34,194.41,117.77,130.4,96.132,121.98,164.5,115.68,200,171.81,116.78,166.87,164.87,126.78,194.73,116.78,166.52,167.03,164.71,121.52,161.96,115.91,172.62,163.1,169.05,157.49,168.5,172.58,167.55,177.63,164.8,122.41,116.71,169.72,114.78,165.05,154.45,119.49,122.36,120.85,106.16,122.13,121.45,122.01,116.17,158.83,122.17,165.51,120.35,127.22,162.27,122.39,156.6,107.68,121.98,116.53,122.27,135.13,118.58,122.47,164.01,129.85,191.89,118.33,200.77,118.91,134.08,163.44,117.83,121.99,163.18,73.137,119.08,190.66,171.3,122.15,121.71,180.68,115.1,115.67,163.38,172.44,158.95,167.66,172.62,122.17,131.47,66.431,154.68,171.98,120.29,118.19,121.16,122.52,171.96,158.19,163.19,121.37,127.9,163.31,127.84,106.61,168.46,141.4,163.45,119.36,128.64,162.33,171.53,122.58,114.79,191.6,162.61,161.11,73.318,108.96,114.98,118.36,165.66,174.76,117.45,168.95,175.9
108.82,125.5,141.1,131.84,96.356,105.81,158.69,110.55,101.77,141.99,162.26,120.25,140.73,93.047,172.59,150.14,108.8,100.33,168.44,90.847,164.11,150.16,106,99.536,150.03,139.48,150.15,150.11,144.13,102.51,140.24,102.98,151.83,143.19,125.44,152.79,172.3,144.93,139.85,110.85,92.495,69.391,148.52,100.4,150.33,128.68,106.54,96.933,160.05,143.28,151.93,108.22,97.63,125.7,150.79,144.99,108.5,138.72,96.457,169.95,103.43,124.47,167.54,142.6,92.562,112.32,126.95,146.18,100.63,145.42,93.356,169.51,129.44,107.77,117.28,103.92,151.42,149.26,167.83,145.05,149.76,140.97,110.39,168.15,145.23,93.551,105.02,100.14,147.73,111.86,124.61,100.16,144.48,141.12,101.88,97.531,159.4,142.12,113.13,109.57,139.92,165.01,170.32,143.54,165.27,143.26,163.78,126.27,145.2,131.32,150.99,145.66,144.61,147.92,101.24,166.34,127.96,94.054,141.35,100.13,97.085,152.72,139.1,92.775,144.66,139.42,141.87,109.21,108.41,160.45,60.895,158.13,127.14,168.93,140.17,150.91,115.46,163.36,136.06,142.86,164.57,152.28,104.57,106.07,130.33,102.37,159.02,140.28,135.66,143.61,151.57,136.67,140.65,149.68,153.02,141.13,141.01,151.98,102.61,151.12,100.35,113.16,93.139,103.12,163.18,140.13,139.62,121.87,144.03,129,104.31,151.4,129.72,104.2,120.99,97.248,140.52,117.89,99.212,150.85,66.291,147.51,159.76,140.34,143.28,109.77,100.67,169.15,108.9,116.88,111.68,111.17,141.49,104.6,170.55,144.64,99.937,153.47,151.25,111.57,165.6,97.814,153.16,143.78,144.64,111.87,142.11,105.25,160.34,151.7,145.59,145.37,143.18,160.26,144.25,153.43,151.65,106.63,98.155,146.18,101.4,141.99,142.79,100.88,106.38,118.81,123.86,106.96,103.87,109.19,100.25,136.33,105.47,142.4,112.57,112.28,142.9,110.01,144.62,124.76,104.77,106.62,105.92,123.73,101.11,107.11,144.71,116.13,166.78,109.8,171.27,101.57,122.83,150.35,108.01,104.79,151.32,65.684,110.9,161.88,147.63,107.56,119.65,151.16,100.28,100.1,150.57,148.66,141.91,143.48,146.27,105.46,121.49,60.402,128.48,159.13,102.19,99.887,103.2,109.23,148.22,141.37,144.85,119.32,113.32,150.83,116.86,124.75,145.07,130.48,140.54,113.36,114.41,149.95,158.42,120.46,101.02,162.75,149.8,140.64,65.851,124.14,100.42,100.83,152.41,147.35,92.41,145.51,151.83
164.06,141.1,308.56,229.63,208.14,167.19,264.16,161.97,176.07,242.57,347.5,220.63,305.39,195.3,363.83,262.57,162.15,183.45,337.29,122.66,350.64,261.87,199.55,180.93,264.31,237.35,261.15,263.32,244.42,170.48,306.07,213.14,260.58,274.31,224.08,253.89,363.39,278.47,303.67,159.37,193.32,129.57,285.59,181.27,316.92,232.83,164.62,208.76,268.26,243.35,261.34,162.82,202.02,230.84,283.79,269.2,202.24,236.3,200.31,359.76,169.55,142.47,336.13,242.28,193.66,158.99,231.68,313.76,191.76,266.61,196.04,359.07,290.74,165.2,224.2,213.82,258.44,316.04,336.5,312.92,294.98,239.77,160.07,356.95,277.15,196.45,167.97,187.56,265.53,205.45,223.43,183.86,312.47,241.85,178.97,209.37,266.07,240.49,158.86,161.21,238.14,352.25,339.76,243.9,352.44,241.95,349.88,224.75,267.9,229.16,256.92,313.1,273.94,315.02,176.71,354.33,226.13,197.37,240.35,189.28,201.42,319.08,236.89,194.5,312.08,237.38,241.15,202.91,164.51,270.06,117.55,262.83,225.45,358.17,241.08,317.42,223.02,349.46,298.79,241.44,351.34,318.66,171.58,165.11,228.29,178.31,265,304.53,297.79,242.42,259.12,300.26,306.78,316.38,319.37,239.28,307.38,261.85,175.1,257.34,177.87,155.17,167.98,169.86,348.94,238.09,240.65,221.34,312.1,289.92,168.67,317.85,233.52,197.16,192.56,201.12,238.55,218.43,181.57,254.29,115.71,266.82,267.22,238.8,278.55,162.96,177.44,338.2,202.55,223.94,130.73,161.08,309.09,197.74,360.68,284.78,184.5,254.81,255.08,220.48,353.16,201.67,254.38,311.13,272.56,159.91,241.52,198.61,269.51,259.79,313.32,245.57,280.31,269.16,311.65,319.79,255.91,166.37,202.58,313.47,193.62,309.73,243.24,177.16,166.63,189.66,138.33,164.19,172.29,161.68,186.76,299.46,167.53,310.23,206.11,220.95,242.75,162.67,244.87,141.09,168.21,200.26,167.08,222.75,180.1,165.88,271.54,223.45,335.18,203.46,361.8,179.41,222.06,255.11,201.77,168.2,258.07,114.76,204.55,346.9,314.81,163.54,190.79,296.99,190.41,188.25,255.68,315.58,240.23,276,281.59,167.54,221.54,110.53,288.98,265.3,175.58,180.31,172.98,163.61,315.25,239.57,270.26,190.34,221.63,256.43,217.69,139.53,312.48,234.04,307.75,157.46,222.34,265.1,263.51,191.86,192.81,348.26,266.22,239.25,115.02,143.37,191.05,180.54,253.39,283.67,192.73,312.89,318.24
144.96,131.84,229.63,227.16,175.16,147.39,243.29,143.28,154.17,232.15,266.53,207.17,229.07,166.31,282.45,238.59,143.34,160.02,271.82,112.24,269.44,238.25,178.52,158.04,239.56,236.71,237.92,238.98,234.34,149.96,228.29,184.53,238.58,249.26,217.78,241.26,282.01,246.78,227.69,141.04,164.17,106.64,264,158.22,244.09,216.06,145.33,176.01,243.69,236.43,238.84,143.88,174.73,212.14,247.94,243.13,185.68,235.55,173.79,278.41,149.23,135.49,270.43,236.43,164.53,140.81,213.8,237.64,168.45,240.66,167.18,277.73,215.95,145.85,202.45,185.72,237.99,242.43,270.88,235.87,267.27,236.27,141.62,275.64,245.4,167.67,148,163.73,239.96,188.26,216.42,160.38,234.97,231.22,156.4,176.86,243.46,239.07,140.79,142.56,236.02,270.87,274.7,233.75,271.22,239.82,268.88,219.13,241.85,226.36,237.7,236.84,248.38,240.35,154.67,272.91,221.83,168.82,236.33,165.53,173.8,247.76,235.72,165.42,235.24,235.85,236.38,187.02,145.31,243.94,94.446,243.17,220.51,276.85,230.17,244.99,200.07,268.28,221.72,239.58,270.14,247.09,150.79,145.71,224.84,155.9,243.37,228.37,221.1,240.02,238.15,222.67,228.93,243.09,248.22,238.28,229.5,239.04,153.43,237.77,155.6,137.5,140.6,149.48,267.96,237.37,229.56,211.91,234.27,215.26,148.54,245.74,217.4,174.77,185.33,175.09,237.74,205.35,158.61,238.56,104.87,240.98,243.58,236.13,247.21,144.08,155.25,272.9,182.79,201.92,120.73,142.56,230.25,175.64,279.32,254.25,160.94,241.61,238.61,195.02,271.77,176,241.45,233.84,246.78,141.59,236.4,176.99,243.86,238.33,236.71,235.52,249.25,243.81,234.58,248.85,238.68,146.76,175.6,237.66,170.91,231.03,232.99,155.03,146.96,181.38,128.92,144.98,151.32,142.95,162.95,222.15,147.66,231.68,189.58,195.93,236.43,143.85,234.81,134.06,148.19,179.72,147.31,214.98,157.28,146.38,245.62,200.95,269.26,184.46,280.43,156.74,213.5,237.48,184.75,148.18,237.91,103.92,186.5,265.94,239.9,144.46,182.9,262.94,166.8,164.42,237.54,241.5,238.92,251.37,258.07,147.67,209.24,92.445,214.46,243.39,153.8,157.51,151.84,144.6,240.82,238.49,244.24,182.3,197.29,237.63,203.67,132.42,235.87,218.39,228.76,139.57,198.71,240.06,243.24,184.37,169.8,267.28,240.83,236.2,104.18,136.42,167.56,157.63,241.04,260.82,163.58,236.57,246.4
119.83,96.356,208.14,175.16,187.73,124.65,197.47,116.82,137.47,180.87,244.27,182.41,207.65,170.09,257.71,218.61,117.63,148.16,244.47,89.287,246.77,217.71,168.83,145.15,220.67,175.57,216.75,219.52,180.56,129.99,206.99,185.98,214.76,228.15,176.14,184.6,257.34,229.38,206.47,113.8,167.28,95.103,233.12,145.12,220.66,186.66,121.3,188.15,204.28,186.91,215.87,118.59,177.36,188.24,228.39,225.62,168.78,177.11,174.38,254.34,128.46,100.16,243.3,185.19,167.79,112.91,187.58,215.06,160.43,223.72,171.04,253.77,201.14,121.55,187.09,185.81,211.48,219.22,243.68,213.53,238.49,181.46,114.73,252.02,228.5,171.55,125.9,154.32,222.53,172.83,176.54,148.87,212.75,181.07,141.13,188.51,200.59,176.74,112.52,116.29,179.3,248,246.88,180.61,248.28,177.67,246.27,175.75,224.71,175.35,209.02,214.37,228.38,217.41,138.58,249.72,174.99,172.61,182.29,156.97,176.9,223.85,177.78,169,212.97,178.35,183.46,168.95,120.5,207.34,86.347,195.38,175.35,253.03,181.35,221.44,187.95,245.79,201.39,177.32,247.36,223.27,130.5,122.05,175.75,139.98,198.82,207.05,200.86,178.02,212.55,202.19,207.54,219.79,224.26,176.16,208.03,216.58,135.81,209.71,140.55,108.65,125.81,128.98,245.48,175.75,181.52,177.88,212.14,200.56,127.03,222.09,186.11,166.6,155.16,174.83,175.89,179.73,146.21,202.87,91.051,223.71,202.53,180.14,229.07,118.22,139.82,245.37,171.38,187.29,89.981,115.6,208.68,167.19,255.1,232.93,149.93,185.37,204.26,189.55,248.75,175.09,184.99,211.77,227.66,114.08,184.02,168.02,206.41,213.58,214.25,180.54,230.09,205.81,212.41,224.81,205.7,123.36,177.74,215.08,162.7,209.35,180.72,139.35,123.76,153.24,94.018,120.65,131.7,116.96,153.03,201.75,125.19,209.91,173.04,189.29,185.94,117.8,180.54,98.672,126.29,169.39,124.48,176.97,143.1,122.59,227.08,187.64,242.32,171.93,256.02,141.9,177.41,205.93,168.64,126.27,210.9,90.255,172.47,243.76,217.02,119.67,154.02,237.64,158.6,155.39,206.92,218.41,176.61,228.93,231.85,125.21,181.88,83.002,199.88,199.32,136.64,144.09,132.87,119.16,217.82,176.28,226.31,153.72,188.88,208.19,180.16,97.061,213.52,185.7,207.4,110.97,188.42,221.55,196.43,154.72,161.74,244.91,222.72,180.75,90.474,101.18,159.48,143.86,184.21,232.75,166.38,214.12,222.67
122.25,105.81,167.19,147.39,124.65,123.36,173.41,121.08,123.06,155.12,194.59,134.09,166.77,122.2,205.97,166.94,121.61,121.18,197.44,84.455,196.66,166.77,121.46,122.03,167.45,157.17,166.61,167.14,157.48,123.78,166.22,126.74,167.48,173.36,140.31,167.28,205.66,173.02,165.78,119.79,122.43,78.12,184.73,121.76,177.6,142.29,122.74,124.79,174.54,164.6,167.6,121.96,122.26,139.86,176.2,169.11,123.4,161.09,122.36,203.08,123.73,106.79,196.45,164.26,122.39,118.86,140.86,172.96,120.12,167.51,122.14,202.6,158.39,122.74,134.05,127.12,167.24,176.4,196.77,171.68,188.1,163.2,120.3,201.1,172.09,122.11,123.53,120.43,167.31,124.7,139.39,121.11,171.04,154.18,122.09,124.93,174,160.79,117.85,121.06,162.31,197.68,199.49,156.82,197.93,162.27,196.27,141.26,168.27,146.72,167.12,172.38,172.74,174.9,122.98,199.14,143.25,122.06,163.48,120.25,122.17,180.23,161.5,122.29,171.22,161.83,163.83,123.88,122.46,174.91,69.054,172.91,142.26,201.97,153.17,178.24,132.88,195.83,161.51,161.77,197.16,179.75,123.47,122.9,145.46,122.16,173.68,166.26,161.07,162.72,167.3,162.19,166.68,176.87,180.57,159.45,167.09,167.69,123.14,167.15,122.8,114.09,108.69,123.75,195.61,158.07,152.59,136.52,170.53,157.9,123.64,178.78,143.16,120.73,125.69,122.5,158.62,132.81,121.9,168.09,75.393,167.93,174.3,162.69,173.25,121.68,122.87,198.21,122.83,133.79,93.809,120.48,167.64,120.88,203.74,178.3,121,168.06,168.14,130.61,198.32,122.63,167.69,170.22,171.6,119.62,163.98,121.13,174.8,167.38,172.28,158.88,174.68,174.73,170.75,181.02,168.19,123.14,122.37,172.97,120.2,168.2,155.99,122.92,123.22,123.43,102.95,122.58,123.51,121.35,120.54,161.82,123.44,168.67,125.21,131,164.42,121.51,158.03,105.69,123.57,121.75,123.34,138.44,121.95,122.99,170.79,133.31,195.62,123.36,204.53,122.04,137.5,167.02,123.08,123.57,167.21,74.72,124.05,194.17,174.58,122.31,124.27,186.46,120.17,120.35,167.05,175.73,160.51,174.93,180.04,123.44,135.22,67.517,157.32,173.78,123.1,122.16,123.52,122.02,175.24,159.78,169.84,123.93,131.59,167.09,131.94,104.36,171.68,143.82,166.56,116.52,132.24,167.72,173.17,125.11,120.14,195.12,168.15,162.94,74.906,107.47,120.14,121.88,166.83,182.19,122.51,172.18,179.25
171.71,158.69,264.16,243.29,197.47,173.41,305.75,170.4,177.9,262.21,306.93,220.84,263.6,187.08,325.01,276.1,170.32,181.74,311.57,132.77,310.23,276.05,194.8,180.15,276.26,260.99,276,276.16,267.18,174.95,262.71,205.2,278.02,276.52,231.25,289.4,324.51,281.36,262.06,168.39,185.62,123.22,289.7,180.49,280.24,237.3,171.79,198.19,307.99,269.77,278.07,170.73,193.27,232.76,291.08,274.13,199.22,261.03,192.22,320.43,174.53,161.3,310,268.71,185.86,168.22,234.63,273.02,187.1,273.12,187.67,319.66,249.3,172.36,222.11,206.24,277.86,278.37,310.51,271.05,295.9,265.86,168.91,317.28,281.05,188.01,173.79,184.18,274.53,202.51,229.72,181.94,270.05,260.27,179.53,198.91,307.1,268.38,168.13,169.7,263.72,311.85,314.83,265.78,312.25,271.6,309.6,232.83,273.58,242.13,277.69,272.07,276.95,276.04,178.17,314.17,236.17,188.82,266.57,185.26,192.59,284.36,261.92,186.46,270.46,262.64,267.5,200.24,171.97,308.24,109.73,304.49,234.52,318.65,258.22,281.24,219.76,308.91,255.32,270.49,311.02,283.61,175.86,172.06,239.99,179.26,306.41,262.82,254.61,272.6,277.92,256.38,263.42,279.11,284.89,265.58,264.06,278.1,177.52,277.74,178.64,164.75,163.18,174.67,308.55,262.78,257.06,224.91,269.27,248.51,174.12,282.09,238.94,192.17,204.6,193.18,263.87,218.55,180.45,278.79,119.8,274.83,307.65,264.61,279.95,171.04,178.46,312.79,198.43,221.58,145.44,169.79,264.86,192.77,321.46,284.7,182.25,291.41,279.03,214.97,312.87,193.86,290.48,268.91,275.99,168.94,267.91,193.72,308.21,277.97,271.98,270.22,280.82,308.17,269.73,285.6,279.26,172.99,193.91,272.98,188.71,265.73,264.02,178.35,173.12,201,155.6,171.55,176.16,170.01,183.72,255.8,173.57,266.45,203.52,215.82,269.2,170.86,268.37,160.01,173.9,195.66,173.35,228.13,179.99,172.73,275.36,220.62,308.68,199.66,322.71,179.71,226.55,277.39,198.52,173.9,277.83,118.73,201.18,306.26,275.54,171.17,202.38,296.07,186.06,184.59,277.5,277.33,267.79,278.06,284.34,173.58,222.78,106.77,247.6,306.62,177.71,179.87,176.45,171.44,276.57,266.25,274.65,201.83,217.09,277.62,217.01,158.45,271.17,240.18,263.19,166.93,218.44,276.35,305.16,203.71,187.98,307.78,276.52,265.2,119.02,162.11,186.54,180.18,288.26,286.9,185.22,271.94,282.83
122.24,110.55,161.97,143.28,116.82,121.08,170.4,122.52,117.83,152.41,188.73,127.81,161.56,113.24,199.63,158.83,121.88,114.58,191.14,84.542,190.72,158.83,113.15,115.06,158.9,154.03,158.86,158.84,154.94,119.16,161.03,119.53,160.34,161.74,135.26,165.01,199.33,163.45,160.61,121.93,113.92,75.881,172.75,115.41,172.04,138.12,121.21,116.97,171.01,160.8,160.27,121.76,113.11,135.32,168.81,158.57,115.22,157.9,112.92,196.87,119.76,109.41,190.19,160.6,113.79,122.09,136.48,167.54,111.68,157.53,113.05,196.41,153.94,121.91,128.72,120.05,160.61,170.88,190.49,166.3,176.79,159.82,122,194.97,162.79,112.96,120.68,112.96,158,116.91,134.19,114.34,165.68,151.39,116.93,117.15,170.76,157.89,121.77,121.99,159.04,191.69,193.09,154.24,191.94,159.42,190.34,136.35,158,142.52,160.86,166.98,161.33,169.42,117.37,193.09,138.64,112.81,160.04,112.3,113.01,174.59,158.29,113.48,165.85,158.6,160.31,115.82,122.13,171.12,67.66,170.05,137.51,195.8,150.29,172.66,127.3,189.93,156.53,158.9,191.2,174.13,120.19,121.01,141.09,117.37,170.57,161.07,156.11,159.87,160.51,157.18,161.47,171.33,174.92,156.48,161.87,160.23,118.51,160.79,116.55,119.24,110.59,119.56,189.71,155.01,149.66,130.83,165.19,153.47,120.28,173.19,139.12,112.46,121.84,113.14,155.59,126.41,114.65,162.78,72.721,158.3,170.91,159.38,163.5,122.44,116.85,191.87,114.79,128.4,97.736,122.49,162.39,112.58,197.49,167.65,113.97,165.77,162.67,124.48,192.31,113.33,165.42,164.88,160.41,122.33,160.41,112.81,171.09,160.43,166.89,156.43,164.63,171.07,165.39,175.36,162.54,121.46,113.24,167.54,111.54,162.94,153.34,117.05,121.35,119.5,108.09,121.36,119.74,121.95,113.33,156.82,120.91,163.39,117.5,124.97,160.7,122.47,155.52,108.77,120.54,113.46,121.13,133.08,116.18,121.66,159.79,127.81,189.39,115.38,198.25,116.64,131.97,161.18,114.84,120.55,160.67,72.075,116.17,188.33,169.11,121.57,120.37,177.07,111.96,112.68,161.08,170.23,157.6,163.12,167.87,120.91,129.14,65.693,152.91,170.63,118.17,115.48,119.28,122.34,169.75,156.83,159.09,120.02,125.71,160.94,125.36,107.87,166.3,139.87,161.36,120.99,126.51,158.97,170.23,121.24,111.57,189.25,159.13,159.59,72.253,109.77,111.81,115.89,164.57,169.99,114.17,166.78,173.64
120.05,101.77,176.07,154.17,137.47,123.06,177.9,117.83,130.78,160.39,204.5,146.69,175.64,136.01,216.63,182.89,117.73,134.68,208.1,85.154,206.71,182.37,138.73,133.41,184.2,160.84,181.84,183.45,162.01,125.73,175.05,138.99,181.51,193.15,149.59,169.94,216.3,192.05,174.6,114.72,135.49,81.477,202.8,133.76,187.02,151.97,120.2,137.69,180.9,169.8,182.05,118.42,137.87,150.39,192.46,188.41,139.14,164.55,136.75,213.55,125.03,104.53,207.05,169.04,135.58,114.47,151.04,182.12,136.87,186.21,136.19,213.04,165.81,121.2,145.58,139.32,180.03,185.75,207.39,180.78,206.3,167.22,115.49,211.44,190.88,136.28,123.74,135.99,185.21,140.73,149.06,134.83,180.1,159.75,132.67,137.91,179.31,163.56,114.34,116.73,165.99,207.79,210.29,161.56,208.06,164.78,206.29,150.15,187.3,153.75,179,181.51,192.57,184.17,131.14,209.34,151.33,136.49,167.65,136.4,137.73,189.81,165.02,135.81,180.31,165.4,168.23,139.38,120.51,182.2,72.047,176.91,150.74,212.36,159.07,187.7,144.78,205.82,170.1,164.36,207.24,189.3,127.46,120.66,152.99,132.31,178.52,175.11,169.63,165.17,180.49,170.81,175.54,186.25,190.16,162.52,175.97,182.41,130.19,179.28,131.74,109.93,109.62,125.27,205.58,161.49,158.69,147.4,179.57,165.29,124.33,188.27,152.54,138.19,136.38,136.95,161.89,145.28,133.65,177.4,79.93,186.25,180.15,166.49,192.37,118.9,131.53,208.92,139.7,145.4,91.426,116.85,176.53,138.31,214.25,197.73,135.04,170.68,177.92,143.19,208.47,137.1,170.33,179.25,191.35,115.54,168.5,138.51,181.81,180.96,181.41,163.01,193.96,181.55,179.81,190.64,178.47,122.31,138.01,182.13,137.18,177.13,160.98,131.39,122.55,134.86,98.805,119.79,127.99,117.23,135.77,170.42,123.36,177.62,141.01,143.47,169.38,118.59,162.4,103.11,123.95,138.91,122.96,148.51,133.24,121.85,190.45,145.07,206.16,140,215.09,132.9,147.96,177.78,138.99,123.94,179.77,79.214,140.39,204.05,183.83,119.15,135.42,204.02,136.62,136.16,178.16,185.05,163.34,194.66,199.29,123.37,147.34,70.124,164.67,178.74,130.49,133.16,128.49,119.58,184.53,162.77,189.33,135.2,143.89,178.67,144.79,101.49,180.79,152.97,175.41,112.68,144.34,184.81,177.41,135.99,137.04,205.07,185.69,166.84,79.411,105.46,136.74,133.45,169.53,201.05,135.31,181.31,188.77
153.53,141.99,242.57,232.15,180.87,155.12,262.21,152.41,160.39,248.02,282.62,210.33,241.92,171.09,298.94,244.27,152.07,165.13,285.53,119.99,285.64,244.18,180.04,163.21,244.6,244.95,244.11,244.39,250.99,156.76,241.16,189.83,245.35,250.31,221.07,260.53,298.49,252.89,240.5,150.48,169.35,112,264.87,163.62,257.22,227.18,153.4,181.67,261.72,243.69,245.38,152.44,178.44,222.34,259.54,245.55,184.83,240.1,177.09,294.83,156.29,143.63,284.08,243.37,169.63,150.65,224.37,250.72,171.54,243.96,171.8,294.14,230.64,154.12,210.26,191.08,245.35,255.55,284.55,248.93,271.42,242.33,150.9,292,251.88,172.2,155.51,168.07,244.07,188.32,219.57,165.38,248.02,246.76,162.39,182.5,262,248.79,150.89,151.55,241.4,287.13,288.51,250.19,287.46,250.2,285.04,222.59,244.7,231.19,245.41,249.91,249.56,253.45,160.71,289.22,225.68,173.16,242.61,169.39,177.64,260.91,240.55,170.36,248.26,240.9,242.96,185.93,153.77,261.49,99.021,262.3,224.17,293.23,245.36,258.12,207.5,284.45,234.46,249.73,286.36,260.24,157.94,153.65,229.35,162.06,262.13,241.2,233.82,250.6,245.34,235.44,241.82,256.21,261.38,247.43,242.4,245.41,159.91,245.39,161.31,148.26,147.93,156.45,284.09,245.96,244.54,214.68,247.31,229.94,155.85,258.88,228.86,177.13,181.6,178.21,246.55,207.85,163.59,246.84,108.7,244.6,261.86,241.8,253.04,152.95,161.09,286.65,183.91,209.65,130.99,151.9,243.2,177.8,295.76,259.06,165.78,260.99,246.82,201.75,288.05,179,260.79,246.84,248.26,151.22,243.1,178.85,261.56,245.34,249.78,252.62,254.71,261.6,247.59,262.02,246.79,154.71,179.2,250.74,173.37,244,249.15,160.94,154.84,178.3,139.49,153.17,158.27,151.81,167.51,234.9,155.29,244.66,189.4,202.78,243.52,152.79,251.64,142.6,155.63,180.98,155.07,217.99,162.98,154.47,247.36,208.51,282.87,185.24,296.88,162.62,216.38,245.5,184.08,155.62,245.36,107.73,186.89,282.01,253,152.83,179.55,272.11,170.32,168.58,245.47,254.61,248.52,252.21,258.56,155.29,212.45,96.467,229.11,262.09,160.15,162.86,158.61,153.29,253.93,247.77,246.33,179.05,204.31,245.43,206.15,141.36,248.91,230.09,241.68,149.95,205.93,244.79,262.26,180.78,172.54,283.39,245.14,242.06,108,144.28,170.88,163.21,260.24,261.37,168.87,249.61,259.54
